meeting_title,source_url,text_snippet
Council minutes 9 October 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CountyCouncilMeeting091017Final.pdf,"On the proposal of Cllr. M. Byrne, seconded by Cllr. A. Connick, the Council approved the"
Council minutes 9 October 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CountyCouncilMeeting091017Final.pdf,agreed and approved the proposed development as outlined in the report.
Council minutes 9 October 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CountyCouncilMeeting091017Final.pdf,frank and open discussion.  The Approved Housing Bodies will be invited to the meeting.
Council minutes 9 October 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CountyCouncilMeeting091017Final.pdf,"On the proposal of Cllr. A. Donohoe, seconded by Cllr. R. Ireton, the Members approved"
Special Housing Meeting 10 November 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/SpecialHousingMeeting101117.pdf,On the proposal of Cllr. G. Lawlor seconded by Cllr. P. Kavanagh it was agreed that the
Special Housing Meeting 10 November 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/SpecialHousingMeeting101117.pdf,2.  Approved Housing Bodies:
Special Housing Meeting 10 November 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/SpecialHousingMeeting101117.pdf,The Approved Housing Bodies then each gave a short presentation with regards to the work
Special Housing Meeting 10 November 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/SpecialHousingMeeting101117.pdf,  The criteria for choosing tenants for approved housing bodies
Special Housing Meeting 10 November 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/SpecialHousingMeeting101117.pdf,  Loans approved in 2016 for associated housing bodies
Council minutes 13 November 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CountyCouncilMeetingMinute131117.pdf,"On the proposal of Cllr. M. Byrne, seconded by Cllr. A. Donohoe, the Council approved the"
Council minutes 13 November 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CountyCouncilMeetingMinute131117.pdf,approved the Taking in Charge of the access road at Ballynagee under Section 11 of the
Council minutes 13 November 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CountyCouncilMeetingMinute131117.pdf,seconded by Cllr. A. Donohoe the Members approved the Amendment to the Tenant
Council minutes 13 November 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CountyCouncilMeetingMinute131117.pdf,Members present the following minutes were noted and approved.
Council minutes 13 November 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CountyCouncilMeetingMinute131117.pdf,Following discussion to which many of the Members contributed it was agreed to add the
Statutory Budget Meeting 27 November 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/StatutoryBudgetMeeting271117.pdf,County via An Post.  He also committed to issuing a further update of the programme in
Statutory Budget Meeting 27 November 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/StatutoryBudgetMeeting271117.pdf,"On the proposal of Cllr. M. Byrne, seconded by Cllr. W. Fitzharris, the Members resolved"
Statutory Budget Meeting 27 November 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/StatutoryBudgetMeeting271117.pdf,"On the proposal of Cllr. J. Moore, seconded by Cllr. R. Ireton the Members resolved to"
Council minutes 11 December 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Council-Meeting-11.12.17.pdf,approved the minutes of the meeting as outlined above.
Council minutes 11 December 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Council-Meeting-11.12.17.pdf,and approved the proposed development as outlined in the report.
Council minutes 11 December 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Council-Meeting-11.12.17.pdf,and approved the proposed development as outlined in the report.
Council minutes 11 December 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Council-Meeting-11.12.17.pdf,"Councillor M. Byrne, seconded by Cllr. P. Breen, the Members approved the borrowing"
Council minutes 11 December 2017,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Council-Meeting-11.12.17.pdf,On the proposal of Cllr. L. O’Brien it was agreed that the County Council Meeting will be
Council Minutes 2016,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Council%20Minutes%202016.pdf,"approved the minutes of the County Council Meeting held on 14th December, 2015."
Council Minutes 2016,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Council%20Minutes%202016.pdf,The Members noted and approved the List of Councillors’ Conferences and Training as
Council Minutes 2016,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Council%20Minutes%202016.pdf,approved the above minutes.
Council Minutes 2016,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Council%20Minutes%202016.pdf,approved the sealing of documents as submitted to the meeting.
Council Minutes 2016,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/Council%20Minutes%202016.pdf,It was proposed that the Council write back to Minister White and ask that the entire County
Council Minutes 2015,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2015.pdf,in attendance.  It was agreed to refer the issues regarding water safety at piers and
Council Minutes 2015,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2015.pdf,"Council approved the minutes of the County Council held on 8th December, 2014."
Council Minutes 2015,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2015.pdf,resolved to dispose of the lands above in accordance with notice circulated.
Council Minutes 2015,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2015.pdf,Council resolved to dispose of the lands above in accordance with notice circulated.
Council Minutes 2015,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2015.pdf,It was agreed that a Joint Policing Committee Meeting be held before the March meeting
Council Minutes 2014,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2014.pdf,"approved the minutes of the County Council Meeting held on 9th December, 2013."
Council Minutes 2014,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2014.pdf,"the Council resolved to dispose of 6.25 sq meters of land at Creagh Demesne, Gorey Rural,"
Council Minutes 2014,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2014.pdf,Members the Council resolved to dispose of circa 9 sq meters of land at Gorey Corporation
Council Minutes 2014,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2014.pdf,"On the proposal of Cllr. P. Kavanagh, seconded by Cllr. M. Murphy, the Council approved of"
Council Minutes 2014,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2014.pdf,"On the proposal of Cllr. J. Hegarty, seconded by Cllr. K. Codd Nolan, the Council approved"
Council Minutes 2013,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2013.pdf,"Council approved the minutes of the County Council Meeting held on 10th December,"
Council Minutes 2013,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2013.pdf,Council approved the minutes of the Statutory Budget Meeting held on on 10th
Council Minutes 2013,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2013.pdf,Council resolved to dispose of the following lands in accordance with notice
Council Minutes 2013,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2013.pdf,•  Provide a clear indication that Wexford Local Authorities are committed to
Council Minutes 2013,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2013.pdf,the Members approved to proceed with this development.
Council Minutes 2012,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2012.pdf,"Council approved the minutes of the County Council Meeting held on 12th December,"
Council Minutes 2012,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2012.pdf,Council approved the minutes of the Statutory Budget Meeting held on 12th
Council Minutes 2012,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2012.pdf,"seconded by Cllr. P. Codd, the Council unanimously resolved to approve the content"
Council Minutes 2012,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2012.pdf,Council approved the minutes of the meeting of Gorey Electoral Area Committee
Council Minutes 2012,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2012.pdf,Council approved the minutes of the meeting of the Enniscorthy Electoral Area
Council Minutes 2011,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2011.pdf,Wexford.  It was agreed that the essential targeting of areas of economic
Council Minutes 2011,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2011.pdf,Council approved the minutes of the County Council Meeting held on 13th
Council Minutes 2011,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2011.pdf,"Kavanagh, the Council approved the minutes of the Statutory Budget Meeting"
Council Minutes 2011,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2011.pdf,the Council approved the minutes of the Enniscorthy Electoral Area
Council Minutes 2011,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2011.pdf,the Council approved the minutes of the Gorey Electoral Area Committee
Council Minutes 2010,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2010.pdf,Council  approved  the  minutes  of  the  County  Council  Meeting  held  on  14th
Council Minutes 2010,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2010.pdf,Council  approved  the  minutes  of  the  Statutory  Budget  Meeting  held  on  14th
Council Minutes 2010,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2010.pdf,resolved  to  call  on  the  Minister  for  Transport  to  make  the  necessary  funding
Council Minutes 2010,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2010.pdf,recent adverse weather conditions and further resolved to request the Minister to
Council Minutes 2010,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2010.pdf,Council  resolved  to  dispose  of  land  as  follows  in  accordance  with  notice
Council Minutes 2009,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2009.pdf,Council  approved  the  minutes  of  the  County  Council  meeting  held  on  12th
Council Minutes 2009,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2009.pdf,the  Council  resolved  to  dispose  of  land  as  follows  in  accordance  with  notices
Council Minutes 2009,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2009.pdf,"by Cllr. P. Codd, the Council resolved to take over Wexford Harbour."
Council Minutes 2009,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2009.pdf,Family  Affairs  to  publish  the  National  Carers  Strategy  as  committed  to  in  the
Council Minutes 2009,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2009.pdf,the  Council  approved  the  minutes  of  the  New  Ross  Electoral  Area  Committee
Council Minutes 2008,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2008.pdf,the Council approved the minutes of the County Council meeting held on
Council Minutes 2008,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2008.pdf,-  A third Garda was approved for Ferns and the recently retired
Council Minutes 2008,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2008.pdf,Members approved disposal of land as follows:
Council Minutes 2008,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2008.pdf,"Murphy, resolved, the variation be placed on public display in accordance"
Council Minutes 2008,https://www.wexfordcoco.ie/sites/default/files/content/CouncilDemocracy/CouncilMinutes/CouncilMinutes2008.pdf,the Members approved the Order as circulated.
